batch,seqlen,method,rep,ms,tokens_per_s
1,512,sdpa_contig,96,0.02412799932062626,41445.62450916234
1,512,paged_minimal,96,0.0671359971165657,14895.138866616335
1,512,sdpa_contig,97,0.024480000138282776,40849.67297186249
1,512,paged_minimal,97,0.06681600213050842,14966.474618561419
1,512,sdpa_contig,98,0.023296000435948372,42925.82337253422
1,512,paged_minimal,98,0.0671359971165657,14895.138866616335
1,512,sdpa_contig,99,0.02518399991095066,39707.75109339061
1,512,paged_minimal,99,0.06723199784755707,14873.870062100734
1,2048,sdpa_contig,0,0.039135999977588654,25551.921519129522
1,2048,paged_minimal,0,0.28911998867988586,3458.771579806617
1,2048,sdpa_contig,1,0.03324799984693527,30076.997251074572
1,2048,paged_minimal,1,0.26470398902893066,3777.804798743345
1,2048,sdpa_contig,2,0.03142400085926056,31822.809720465717
1,2048,paged_minimal,2,0.25724801421165466,3887.299200596491
1,2048,sdpa_contig,3,0.031936001032590866,31312.624238065826
1,2048,paged_minimal,3,0.2571519911289215,3888.7507563519366
1,2048,sdpa_contig,4,0.03206399828195572,31187.62642158568
1,2048,paged_minimal,4,0.2555519938468933,3913.0980155808193
1,2048,sdpa_contig,5,0.03167999908328056,31565.65747906729
1,2048,paged_minimal,5,0.25734400749206543,3885.8491780922177
1,2048,sdpa_contig,6,0.03177599981427193,31470.29222825141
1,2048,paged_minimal,6,0.25596800446510315,3906.7382741436845
1,2048,sdpa_contig,7,0.03219199925661087,31063.6190075906
1,2048,paged_minimal,7,0.2558720111846924,3908.2039312153784
1,2048,sdpa_contig,8,0.031039999797940254,32216.49505507915
1,2048,paged_minimal,8,0.2586880028247833,3865.660521865516
1,2048,sdpa_contig,9,0.03129599988460541,31952.965352990777
1,2048,paged_minimal,9,0.25577598810195923,3909.6711439596625
1,2048,sdpa_contig,10,0.03171199932694435,31533.804907416925
1,2048,paged_minimal,10,0.25468799471855164,3926.372741302829
1,2048,sdpa_contig,11,0.03174399957060814,31502.01655515088
1,2048,paged_minimal,11,0.2568640112876892,3893.1105801349263
1,2048,sdpa_contig,12,0.03097599931061268,32283.05856971627
1,2048,paged_minimal,12,0.25577598810195923,3909.6711439596625
1,2048,sdpa_contig,13,0.032575998455286026,30697.447428130403
1,2048,paged_minimal,13,0.2550080120563507,3921.4454163072483
1,2048,sdpa_contig,14,0.03167999908328056,31565.65747906729
1,2048,paged_minimal,14,0.25407999753952026,3935.768300078236
1,2048,sdpa_contig,15,0.03152000159025192,31725.886724233744
1,2048,paged_minimal,15,0.25804799795150757,3875.2480466363477
1,2048,sdpa_contig,16,0.03270399942994118,30577.299945904466
1,2048,paged_minimal,16,0.255295991897583,3917.021934293311
1,2048,sdpa_contig,17,0.03190400078892708,31344.031321208782
1,2048,paged_minimal,17,0.25494399666786194,3922.430075114843
1,2048,sdpa_contig,18,0.031488001346588135,31758.12872316059
1,2048,paged_minimal,18,0.2744959890842438,3643.040480613713
1,2048,sdpa_contig,19,0.03139200061559677,31855.24912047692
1,2048,paged_minimal,19,0.2654399871826172,3767.3298986110212
1,2048,sdpa_contig,20,0.031136000528931618,32117.16286652804
1,2048,paged_minimal,20,0.260672003030777,3836.238600130495
1,2048,sdpa_contig,21,0.03145600110292435,31790.436321768622
1,2048,paged_minimal,21,0.29363200068473816,3405.623357359006
1,2048,sdpa_contig,22,0.0315839983522892,31661.602462296236
1,2048,paged_minimal,22,0.25545600056648254,3914.5684492925016
1,2048,sdpa_contig,23,0.03232000023126602,30940.59383801027
1,2048,paged_minimal,23,0.2553600072860718,3916.0399885160227
1,2048,sdpa_contig,24,0.03155200183391571,31693.710125393227
1,2048,paged_minimal,24,0.2553279995918274,3916.5308998567357
1,2048,sdpa_contig,25,0.03126399964094162,31985.670786998566
1,2048,paged_minimal,25,0.25964799523353577,3851.368076616836
1,2048,sdpa_contig,26,0.030592000111937523,32688.284399220527
1,2048,paged_minimal,26,0.2548159956932068,3924.4004179548424
1,2048,sdpa_contig,27,0.03129599988460541,31952.965352990777
1,2048,paged_minimal,27,0.25459200143814087,3927.8531703713934
1,2048,sdpa_contig,28,0.031039999797940254,32216.49505507915
1,2048,paged_minimal,28,0.25731199979782104,3886.332548756897
1,2048,sdpa_contig,29,0.03152000159025192,31725.886724233744
1,2048,paged_minimal,29,0.2550399899482727,3920.953730443686
1,2048,sdpa_contig,30,0.030880000442266464,32383.419225320584
1,2048,paged_minimal,30,0.2542400062084198,3933.291282176198
1,2048,sdpa_contig,31,0.031039999797940254,32216.49505507915
1,2048,paged_minimal,31,0.26815998554229736,3729.1171461607505
1,2048,sdpa_contig,32,0.031136000528931618,32117.16286652804
1,2048,paged_minimal,32,0.2561280131340027,3904.2976508657553
1,2048,sdpa_contig,33,0.031328000128269196,31920.326733452675
1,2048,paged_minimal,33,0.2545599937438965,3928.347048146393
1,2048,sdpa_contig,34,0.032735999673604965,30547.40988424129
1,2048,paged_minimal,34,0.2600319981575012,3845.680558876068
1,2048,sdpa_contig,35,0.03177599981427193,31470.29222825141
